"province","type","t_start","t_end","Rt_mean","Rt_std","Rt_li_95","Rt_li_90","Rt_li_50","Rt_median","Rt_ui_50","Rt_ui_90","Rt_ui_95","date_start","date_end","date_mid"
"LP","cases",86,93,1.26555080284259,0.14914659243768,0.990215560941799,1.03061783082648,1.16201727834537,1.25969661807745,1.36270462194705,1.52045434640104,1.57414902266717,2020-05-30,2020-06-06,2020-06-03
"LP","cases",93,100,1.3673746519868,0.150088866803992,1.08910627768483,1.13021474811567,1.26337291749665,1.36188712550915,1.46539599186444,1.62325415543313,1.67682341601069,2020-06-06,2020-06-13,2020-06-10
"LP","deaths",44,51,1.04357806824741,1.04357806824741,0.026421109148504,0.0535285570710055,0.30021870143864,0.723353195699884,1.44670639139977,3.12628049902188,3.84963369472177,2020-04-18,2020-04-25,2020-04-22
"LP","deaths",51,58,1.85402493317009,1.31099360273351,0.224531020732826,0.329424550562155,0.891117397270853,1.55584858300093,2.4961057762381,4.39762154833854,5.16498288276655,2020-04-25,2020-05-02,2020-04-29
"LP","deaths",58,65,2.50310045209412,1.76995930366687,0.303137077312395,0.444752779043336,1.20308865327054,2.10053555474076,3.36996735329402,5.93718471032836,6.97319154538319,2020-05-02,2020-05-09,2020-05-06
"LP","deaths",65,72,0.931262256621904,0.931262256621904,0.0235775189961699,0.047767509080922,0.267907455981112,0.645501807539365,1.29100361507873,2.78981239730496,3.43531420484432,2020-05-09,2020-05-16,2020-05-13
"LP","deaths",72,79,2.3377800530808,2.3377800530808,0.0591874664934026,0.119912440476017,0.672537410606718,1.62042565256223,3.24085130512447,7.0033631534849,8.62378880604713,2020-05-16,2020-05-23,2020-05-20
"LP","deaths",79,86,4.36422874581378,4.36422874581378,0.110492705386031,0.223855669833637,1.25551037024934,3.02505285047949,6.05010570095897,13.0740609030064,16.0991137534859,2020-05-23,2020-05-30,2020-05-27
"LP","deaths",86,93,4.92457844786256,4.92457844786256,0.124679531546557,0.252597852060801,1.41671293383248,3.4134576665822,6.82691533316441,14.7527185899103,18.1661762564925,2020-05-30,2020-06-06,2020-06-03
"LP","deaths",93,100,9.98536042221273,7.06071606713839,1.2092734719328,1.77420638225407,4.79935745795995,8.37944980442612,13.4434631281293,23.6845985051383,27.8174337012822,2020-06-06,2020-06-13,2020-06-10
"MP","cases",9,16,3.24209040825079,1.44990690840976,1.05269793066572,1.27748060348505,2.18426140012139,3.02870177734525,4.06845431693236,5.93530724760055,6.64083128195524,2020-03-14,2020-03-21,2020-03-18
"MP","cases",16,23,1.60922893751477,0.568948347099157,0.694750835517912,0.800756902831742,1.1980930404447,1.54269726648641,1.9480581471027,2.64479065057638,2.90117331855409,2020-03-21,2020-03-28,2020-03-25
"MP","cases",23,30,0.906069913090742,0.369901493060036,0.332511689149243,0.394595673696465,0.637149779837996,0.856260409244474,1.1209144678347,1.5875907710139,1.7620541055043,2020-03-28,2020-04-04,2020-04-01
"MP","cases",30,37,1.10901274786298,0.39209521721812,0.478792989124178,0.551847902108416,0.825675218736176,1.0631619247843,1.34251955601277,1.8226782271563,1.99936635430215,2020-04-04,2020-04-11,2020-04-08
"MP","cases",37,44,0.707291672766756,0.353645836383378,0.192713175800682,0.241596406092295,0.448302718418546,0.649304497388974,0.903463878208339,1.3710241739251,1.55025480877525,2020-04-11,2020-04-18,2020-04-15
"MP","cases",44,51,1.37462604133406,0.561188731401738,0.504463530185391,0.598653018960353,0.966639181967691,1.29905853809422,1.70057320669401,2.40858192650169,2.67326552252842,2020-04-18,2020-04-25,2020-04-22
"MP","cases",51,58,3.04461254782592,0.786115579558929,1.70404653091439,1.87676625561155,2.48416104790909,2.97722832196815,3.53172442449626,4.44239130920951,4.7677863474145,2020-04-25,2020-05-02,2020-04-29
"MP","cases",58,65,1.29277711367505,0.253534451129048,0.844484931628202,0.905866158165242,1.11396375352863,1.27624135590014,1.45358093814158,1.73610420549697,1.83499427231955,2020-05-02,2020-05-09,2020-05-06
"MP","cases",65,72,0.440761993644214,0.146920664548071,0.201544450110027,0.229941983477273,0.334863791028057,0.424549356314162,0.529034127712705,0.706916109558424,0.771979411875932,2020-05-09,2020-05-16,2020-05-13
"MP","cases",72,79,2.15668011440883,0.381250783437166,1.47516760172497,1.57016102392376,1.88878031870682,2.13425677507104,2.40015380931429,2.81969954549688,2.96557166864271,2020-05-16,2020-05-23,2020-05-20
"MP","cases",79,86,0.689574678624858,0.158199280955279,0.415169002612128,0.451560799159746,0.577329438452864,0.677515337289806,0.788690277109516,0.968735207077397,1.03246606021461,2020-05-23,2020-05-30,2020-05-27
"MP","cases",86,93,2.26093018219225,0.294348038223285,1.72112480966135,1.79951432669966,2.05605508610431,2.24816947459626,2.45190007639655,2.76587774613962,2.87323796680957,2020-05-30,2020-06-06,2020-06-03
"MP","cases",93,100,1.8625856880909,0.180910314627166,1.5249325482861,1.57533393131012,1.73758287436256,1.85673178613819,1.98120842914081,2.16980659049139,2.23350208914947,2020-06-06,2020-06-13,2020-06-10
"NC","cases",23,30,1.86305518378217,0.589149778733525,0.893407376857995,1.01078302080873,1.43937533952755,1.80133488834536,2.21961525891669,2.92596848676431,3.1829931634066,2020-03-28,2020-04-04,2020-04-01
"NC","cases",30,37,1.25974642944247,0.419915476480823,0.576036285027327,0.657199569929879,0.957077677250182,1.21340892239129,1.51203793214814,2.02044427099681,2.20640237075161,2020-04-04,2020-04-11,2020-04-08
"NC","cases",37,44,0.255101344803997,0.180383890800714,0.0308939563402856,0.0453265996354043,0.122611752601051,0.214074287100495,0.343447344692719,0.6050831091047,0.710666860898406,2020-04-11,2020-04-18,2020-04-15
"NC","cases",44,51,0.962681786976644,0.555804588854915,0.198528128273924,0.262392221183771,0.554279896743227,0.858089720432907,1.25803322035645,2.02028195144663,2.31835841143754,2020-04-18,2020-04-25,2020-04-22
"NC","cases",51,58,1.29646624477723,0.748515135417398,0.26736250797294,0.35336978663037,0.746461796626509,1.15560964441367,1.69422297904147,2.72076130494694,3.12218789675415,2020-04-25,2020-05-02,2020-04-29
"NC","cases",58,65,1.89868835483175,0.572476078799462,0.947818385798745,1.06482020920428,1.48784839116125,1.84147265922051,2.24729314897066,2.92781528499711,3.17432316892625,2020-05-02,2020-05-09,2020-05-06
"NC","cases",65,72,1.11315839284853,0.393560924058957,0.480582784379738,0.553910786861158,0.828761708352137,1.06713617297109,1.34753808215336,1.82949165366311,2.00684026577609,2020-05-09,2020-05-16,2020-05-13
"NC","cases",72,79,1.34013830958032,0.423788943792165,0.642648410101547,0.727079401968734,1.03537568353186,1.29574148595775,1.59662014678739,2.10471621875268,2.28959996168968,2020-05-16,2020-05-23,2020-05-20
"NC","cases",79,86,1.87982660144965,0.469956650362414,1.07448332604914,1.17911615227042,1.54522373081738,1.84081192169041,2.17196235427067,2.71366243376526,2.90670759751911,2020-05-23,2020-05-30,2020-05-27
"NC","cases",86,93,1.95547999696664,0.271176284507976,1.4604459938645,1.5318133489132,1.76639292215293,1.94295925428729,2.13092409964399,2.42186024502698,2.52165092436379,2020-05-30,2020-06-06,2020-06-03
"NC","cases",93,100,0.991587761141943,0.149487479564381,0.720489185234635,0.759164485812734,0.887090260196523,0.984085933968793,1.08791173193757,1.2496034356143,1.30530624766665,2020-06-06,2020-06-13,2020-06-10
"NC","deaths",79,86,1.04272183794965,1.04272183794965,0.0263994312742352,0.0534846381982794,0.299972379332087,0.722759702083087,1.44551940416617,3.12371546228531,3.8464751643684,2020-05-23,2020-05-30,2020-05-27
"NC","deaths",86,93,2.72267849431461,2.72267849431461,0.0689322513220128,0.139655149531532,0.783265791864322,1.88721692190537,3.77443384381074,8.15641583592967,10.043632757835,2020-05-30,2020-06-06,2020-06-03
"NC","deaths",93,100,4.5309151866915,4.5309151866915,0.114712840689758,0.232405566515991,1.30346307101066,3.14059108701145,6.28118217402291,13.5734088535076,16.7139999405191,2020-06-06,2020-06-13,2020-06-10
"NW","cases",23,30,0.905314791017781,0.369593215764659,0.332234572657054,0.394266816178079,0.636618776815396,0.855546798599334,1.11998029350186,1.586267666895,1.76058560298635,2020-03-28,2020-04-04,2020-04-01
"NW","cases",30,37,1.64529700022555,0.548432333408518,0.752334556880613,0.858338198611689,1.24999523281799,1.58477770874959,1.97480335395085,2.63880954174657,2.88168088199687,2020-04-04,2020-04-11,2020-04-08
"NW","cases",37,44,1.23227462015785,0.389679450251764,0.590923578403583,0.66855897445854,0.952041418429757,1.19145116292615,1.4681130080782,1.93531396010591,2.10531696835691,2020-04-11,2020-04-18,2020-04-15
"NW","cases",44,51,0.458390777442978,0.264652038750745,0.0945311984654707,0.124940739391319,0.263926041009962,0.408588195379052,0.599025382768853,0.961977910983481,1.10391006559689,2020-04-18,2020-04-25,2020-04-22
"NW","cases",51,58,2.2638006341123,0.627865327978446,1.20537849526382,1.3390517086654,1.81482202108532,2.2060265366348,2.64991494293203,3.38570005983339,3.65021919415861,2020-04-25,2020-05-02,2020-04-29
"NW","cases",58,65,1.42274211783234,0.394597665969748,0.75755025742966,0.841560531067113,1.14057028117238,1.386432541555,1.6654053105083,2.12782786650349,2.29407153112046,2020-05-02,2020-05-09,2020-05-06
"NW","cases",65,72,1.94211735672881,0.388423471345761,1.2568359530265,1.35032513176435,1.66797132606527,1.91628473848348,2.18812943772753,2.62204512924969,2.77412801389231,2020-05-09,2020-05-16,2020-05-13
"NW","cases",72,79,1.03985461851405,0.216824676484001,0.659178628370899,0.710695313685138,0.88658253456782,1.0248237088898,1.17675812208155,1.42029719487582,1.50590228511475,2020-05-16,2020-05-23,2020-05-20
"NW","cases",79,86,2.12048916616868,0.259058983194393,1.6433499779189,1.71311128868001,1.94048788545116,2.10994885058907,2.28900422776428,2.56382375929425,2.65751673391359,2020-05-23,2020-05-30,2020-05-27
"NW","cases",86,93,2.93231858379474,0.176504837114692,2.59654560399418,2.64815831970909,2.81141658040713,2.9287778976111,3.04936111945206,3.22855666325008,3.28821206878344,2020-05-30,2020-06-06,2020-06-03
"NW","cases",93,100,1.68302911943183,0.0750425593872878,1.53914275417842,1.56152639750426,1.63182415450348,1.68191392347752,1.73301843604664,1.8083359109271,1.83325289206808,2020-06-06,2020-06-13,2020-06-10
"NW","deaths",72,79,1.15110123104951,1.15110123104951,0.0291433599381911,0.0590437743140943,0.331151187750119,0.797882572841049,1.5957651456821,3.44839110798274,4.24627368082379,2020-05-16,2020-05-23,2020-05-20
"NW","deaths",79,86,3.0638061331198,3.0638061331198,0.0775688553794168,0.157152709932497,0.881402097966382,2.12366858295426,4.24733716590852,9.17834291289964,11.3020114958539,2020-05-23,2020-05-30,2020-05-27
"NW","deaths",86,93,4.64912957178197,4.64912957178197,0.11770576979246,0.238469171771279,1.3374712303071,3.22253105473854,6.44506210947707,13.9275475021215,17.15007855686,2020-05-30,2020-06-06,2020-06-03
"NW","deaths",93,100,18.4470429259583,8.24976839325988,5.98970462564472,7.26868673051047,12.4281431841047,17.2328913328355,23.1489384860319,33.7710716815919,37.7854051850361,2020-06-06,2020-06-13,2020-06-10
"SA","cases",2,9,5.78182832669012,1.18021076506339,3.70452650591261,3.98682086751639,4.94821236154517,5.70172646153776,6.52820996491503,7.8501291191424,8.31409878541854,2020-03-07,2020-03-14,2020-03-11
"SA","cases",9,16,4.2166303998056,0.308350553411399,3.63390662897098,3.72257791706113,4.00475833482688,4.20911651110125,4.42031240612482,4.73631412114882,4.84205208906451,2020-03-14,2020-03-21,2020-03-18
"SA","cases",16,23,3.77802462397837,0.118236594676323,3.54980958697065,3.58566902638314,3.69761720592739,3.7767912562776,3.85708754549857,3.974587367376,4.01324870124562,2020-03-21,2020-03-28,2020-03-25
"SA","cases",23,30,0.708184124545423,0.0294057452238377,0.651714975370799,0.660520020158705,0.688134657959408,0.707777163785068,0.727789970218531,0.757236419875079,0.766965947769689,2020-03-28,2020-04-04,2020-04-01
"SA","cases",30,37,0.930756152267881,0.0400163325016735,0.853967596412754,0.865927649506139,0.903462082786465,0.930182736290269,0.957425152707753,0.997540645527034,1.01080330770794,2020-04-04,2020-04-11,2020-04-08
"SA","cases",37,44,1.42173660406743,0.0487651632085758,1.32775260732845,1.34248715919542,1.38854816973869,1.42117909918798,1.45431730407033,1.50288775814614,1.51888880798603,2020-04-11,2020-04-18,2020-04-15
"SA","cases",44,51,1.67045117326879,0.0415411749472967,1.59001480198623,1.60271434911924,1.6422475428982,1.6701068339694,1.69827943549915,1.73936257246437,1.75284438113028,2020-04-18,2020-04-25,2020-04-22
"SA","cases",51,58,1.33770929267366,0.0299120891255146,1.27971873176336,1.28889146216078,1.31741421147683,1.33748634773206,1.35776133840444,1.38728760973152,1.39696682331683,2020-04-25,2020-05-02,2020-04-29
"SA","cases",58,65,1.45099935431635,0.0254561290230939,1.40153059345661,1.40938317912661,1.43374927751382,1.45085049078027,1.468087152115,1.49312331677629,1.50131409109988,2020-05-02,2020-05-09,2020-05-06
"SA","cases",65,72,1.54119899254289,0.0211839903270622,1.49995560791369,1.50652075107326,1.526858196522,1.5411019346843,1.55543398362848,1.57620830712789,1.58299394767158,2020-05-09,2020-05-16,2020-05-13
"SA","cases",72,79,1.35044579396136,0.0157124209976074,1.31982353143067,1.32470551020058,1.33981497320025,1.35038485650547,1.36101018535938,1.37639394082619,1.38141435844257,2020-05-16,2020-05-23,2020-05-20
"SA","cases",79,86,1.35426004002322,0.0134727234484472,1.32798116454708,1.33217584239252,1.34514863786222,1.35421536292844,1.36332273858382,1.37649663518532,1.38079281143184,2020-05-23,2020-05-30,2020-05-27
"SA","cases",86,93,1.51608634616632,0.0119737471921222,1.49270792965393,1.49644519332456,1.5079930865468,1.5160548241948,1.52414524287933,1.53583502322724,1.53964389930549,2020-05-30,2020-06-06,2020-06-03
"SA","cases",93,100,1.31573884167749,0.00905020247362084,1.29805980550142,1.30088805788161,1.30962331515832,1.31571809137544,1.3218317477542,1.33066040657443,1.33353580004065,2020-06-06,2020-06-13,2020-06-10
"SA","deaths",30,37,2.49322785173934,0.557502695988492,1.52292834408241,1.65234332650495,2.09806961999362,2.45179943323357,2.84327789100168,3.47546483771879,3.69880992547784,2020-04-04,2020-04-11,2020-04-08
"SA","deaths",37,44,2.17458267721495,0.378546255131444,1.49688265603603,1.59157633445016,1.90872342901081,2.15265707731247,2.41655747657242,2.83239088742556,2.97683578619953,2020-04-11,2020-04-18,2020-04-15
"SA","deaths",44,51,1.13820091342892,0.201207396059578,0.778528582206707,0.828661932625268,0.996815183510865,1.12636686110661,1.26669562160833,1.488113409512,1.56509830064126,2020-04-18,2020-04-25,2020-04-22
"SA","deaths",51,58,1.18698314963558,0.183155476337325,0.855473048702584,0.902619595173792,1.05885741511471,1.17757605593447,1.30485975803543,1.50343907828906,1.5719367513863,2020-04-25,2020-05-02,2020-04-29
"SA","deaths",58,65,1.64292723297552,0.188456678424505,1.29443979555866,1.34571073231713,1.5121960600103,1.63572705737343,1.76581174583454,1.96470583459649,2.032325835359,2020-05-02,2020-05-09,2020-05-06
"SA","deaths",65,72,1.32017712764127,0.141537844675036,1.05740776010919,1.09630855554295,1.2221565249322,1.3151224375121,1.41268897522234,1.56128871512718,1.61166769088538,2020-05-09,2020-05-16,2020-05-13
"SA","deaths",72,79,1.79983637545018,0.142289559051113,1.53175640316303,1.57235833734598,1.70192986813309,1.79608810826787,1.89365739878058,2.04010049330521,2.0892157545898,2020-05-16,2020-05-23,2020-05-20
"SA","deaths",79,86,1.42060841008412,0.0911320719972347,1.24759280244024,1.27410592212305,1.35812495150052,1.41866017763917,1.48096825410889,1.5737566301483,1.60469508543887,2020-05-23,2020-05-30,2020-05-27
"SA","deaths",86,93,1.34473595430086,0.0738019734526817,1.20396047308816,1.22568846004833,1.29424881635593,1.34338605905384,1.39375163948924,1.46838813053228,1.4931824866231,2020-05-30,2020-06-06,2020-06-03
"SA","deaths",93,100,1.43657472459294,0.0638005233811341,1.31423298631067,1.33326759338575,1.39304263333366,1.43563034149386,1.47907736614625,1.54310326159983,1.56428318034719,2020-06-06,2020-06-13,2020-06-10
"WC","cases",9,16,4.95156297554573,0.655850537915559,3.75026544287952,3.92437910300173,4.49485050904316,4.92263676425981,5.37675531663077,6.0774256451342,6.31720908329265,2020-03-14,2020-03-21,2020-03-18
"WC","cases",16,23,3.53466496843092,0.219210615610551,3.11803777994132,3.18198824813089,3.38444382811348,3.53013438097556,3.67994764118834,3.90279622473501,3.97703785874576,2020-03-21,2020-03-28,2020-03-25
"WC","cases",23,30,0.726429391349887,0.0583482128215107,0.616570547289905,0.633192443099912,0.686269245226148,0.724867776274747,0.764887438184109,0.82499332265652,0.845162039764926,2020-03-28,2020-04-04,2020-04-01
"WC","cases",30,37,0.962514290132424,0.0742595896769089,0.822468239106595,0.843710941439853,0.911440755138785,0.960605214654771,1.01150698299222,1.08782986232359,1.11340864172853,2020-04-04,2020-04-11,2020-04-08
"WC","cases",37,44,1.29563698223714,0.0902713060061775,1.12473879118529,1.15081458273125,1.23366139428043,1.29354108642757,1.35532803940799,1.44760884458855,1.47844524435541,2020-04-11,2020-04-18,2020-04-15
"WC","cases",44,51,2.529675405232,0.0933084830073717,2.35007549436214,2.37817804807042,2.46613010735883,2.52852825269266,2.59197020114615,2.68508582703193,2.71579437733465,2020-04-18,2020-04-25,2020-04-22
"WC","cases",51,58,1.70806698150655,0.0487224317603495,1.61389586442328,1.62872357916614,1.67495656911464,1.70760373642969,1.74067240756191,1.78899055973676,1.80487065512548,2020-04-25,2020-05-02,2020-04-29
"WC","cases",58,65,1.54359060027495,0.0332435769547499,1.47911513056108,1.48931982588201,1.52103996457391,1.54335195646445,1.56588108672646,1.59867541140519,1.60942225515721,2020-05-02,2020-05-09,2020-05-06
"WC","cases",65,72,1.66723966103391,0.0270284227062556,1.61468115428035,1.62303235855595,1.64893052946462,1.6670936063959,1.68538957546409,1.71194516925501,1.72062818150888,2020-05-09,2020-05-16,2020-05-13
"WC","cases",72,79,1.41254874870596,0.0187856204155001,1.37596680646664,1.3817918363692,1.39983305698949,1.41246547232682,1.42517365895925,1.4435897242701,1.44960394269131,2020-05-16,2020-05-23,2020-05-20
"WC","cases",79,86,1.20786184435622,0.0146744763482782,1.1792696303849,1.18382625890318,1.19793193476548,1.20780241747903,1.21772697132017,1.23210014020733,1.23679177574619,2020-05-23,2020-05-30,2020-05-27
"WC","cases",86,93,1.52853068849002,0.0145363545705752,1.50017111764895,1.50469936253366,1.51870111102013,1.52848460840512,1.53831003291536,1.55251919769449,1.55715212835911,2020-05-30,2020-06-06,2020-06-03
"WC","cases",93,100,1.11237290556438,0.0101723460882975,1.09252372665871,1.09569393698837,1.10549496561696,1.11234189794346,1.11921704332897,1.12915764387607,1.13239829803972,2020-06-06,2020-06-13,2020-06-10
"WC","deaths",30,37,4.25317436258263,1.73635116256909,1.56084003134422,1.85226788651103,2.99083886307208,4.01936403325687,5.26167419132151,7.45229509113262,8.27124180897927,2020-04-04,2020-04-11,2020-04-08
"WC","deaths",37,44,2.8386139476309,0.787289856879265,1.51144237583091,1.6790572453864,2.27563285560283,2.76617013060912,3.32276853522131,4.24538065212904,4.57706520632357,2020-04-11,2020-04-18,2020-04-15
"WC","deaths",44,51,1.89390091995606,0.446396727798789,1.1224457143353,1.2241233340828,1.57683239405337,1.85894649723537,2.17291542933982,2.68294529511616,2.8638566802558,2020-04-18,2020-04-25,2020-04-22
"WC","deaths",51,58,1.63201395875387,0.308421647932055,1.08446142343199,1.15993286910568,1.4147813903593,1.61262687791735,1.82813014021852,2.17023829487502,2.28969124644154,2020-04-25,2020-05-02,2020-04-29
"WC","deaths",58,65,1.7364771139615,0.253291219464282,1.27589806841483,1.34188610982624,1.55959548170741,1.72417732201594,1.89995718347074,2.17302840517219,2.26693591036374,2020-05-02,2020-05-09,2020-05-06
"WC","deaths",65,72,1.46054524666035,0.190146795100929,1.11183471274759,1.16247379811169,1.32819735281243,1.4523019178879,1.58391047634863,1.78673787752742,1.85609183689111,2020-05-09,2020-05-16,2020-05-13
"WC","deaths",72,79,2.03979868705865,0.179594260274261,1.70300782187464,1.75365123338671,1.91596391029525,2.03453031754271,2.15789132430767,2.34391772980667,2.40652631989938,2020-05-16,2020-05-23,2020-05-20
"WC","deaths",79,86,1.47636473517521,0.10362049056709,1.28024594210272,1.3101578683557,1.40521555760302,1.47394119989934,1.54487225874879,1.65083870276337,1.68625542041974,2020-05-23,2020-05-30,2020-05-27
"WC","deaths",86,93,1.41693737323682,0.0819436040603873,1.26086535889554,1.2848995581551,1.36084009873114,1.41535804636357,1.47131311666995,1.55436250303953,1.58198419222042,2020-05-30,2020-06-06,2020-06-03
"WC","deaths",93,100,1.19774218656488,0.063569554797237,1.07637389626325,1.09513253379792,1.15427427753965,1.19661773394065,1.23998438081597,1.30418750102742,1.32550042074928,2020-06-06,2020-06-13,2020-06-10
